timestamp,latitude,longitude,air_quality_index,co,no,no2,o3,so2,pm2_5,pm10,nh3
2024-01-17T04:08:35,33.6844,73.0479,4,961.3,1.36,23.31,164.51,9.42,68.94,81.06,20.01
2024-01-17T05:34:27,33.6844,73.0479,4,507.35,0.51,5.74,151.63,11.8,27.11,42.81,3.32
2024-01-17T05:36:45,33.6844,73.0479,5,2830.51,8.38,76.77,0.49,4.95,96.27,112.41,12.41
2024-01-17T08:02:55,33.6844,73.0479,3,1415.25,0.0,50.04,75.82,9.66,39.03,49.17,12.92
2024-01-17T08:52:36,33.6844,73.0479,4,2590.18,14.31,102.82,31.83,16.21,60.6,82.32,14.57
2024-01-17T09:21:51,33.6844,73.0479,3,2002.72,0.04,85.68,57.22,12.04,31.1,45.55,22.55
2024-01-17T11:22:04,33.6844,73.0479,4,554.08,0.67,12.17,175.95,21.7,24.37,35.27,8.99
2024-01-17T11:46:18,33.6844,73.0479,2,654.22,0.0,16.79,81.54,4.41,21.56,34.9,8.61
2024-01-17T14:17:04,33.6844,73.0479,3,881.2,0.02,32.56,110.15,8.46,33.62,46.83,7.92
2024-01-17T14:58:11,33.6844,73.0479,4,1522.06,0.0,48.67,34.69,4.95,59.0,76.67,40.02
2024-01-17T16:35:55,33.6844,73.0479,5,1281.74,3.41,30.5,161.65,23.13,124.37,139.34,27.11
2024-01-17T18:04:25,33.6844,73.0479,4,1054.76,0.0,25.02,84.4,5.01,62.41,67.08,14.06
2024-01-17T23:07:26,33.6844,73.0479,5,3631.59,55.88,101.45,0.0,11.68,78.85,98.22,33.94
2024-01-17T23:19:22,33.6844,73.0479,2,1375.2,5.98,68.55,98.71,7.99,15.46,22.59,9.88
2024-01-18T02:33:23,33.6844,73.0479,5,734.33,0.57,6.68,197.41,11.32,42.66,45.78,4.94
2024-01-18T03:24:28,33.6844,73.0479,4,2136.23,29.95,50.04,26.46,7.03,60.62,75.49,34.96
2024-01-18T06:41:58,33.6844,73.0479,3,3044.13,33.97,111.04,0.0,13.23,38.61,51.62,32.93
2024-01-18T06:43:25,33.6844,73.0479,4,894.55,2.26,19.54,170.23,10.13,46.94,58.91,9.88
2024-01-18T09:36:26,33.6844,73.0479,4,2696.99,15.42,95.96,0.08,11.09,50.36,79.53,37.49
2024-01-18T10:25:52,33.6844,73.0479,3,2937.32,17.43,139.83,8.23,10.13,41.7,56.8,21.53
2024-01-18T11:46:39,33.6844,73.0479,3,774.38,1.82,22.96,60.08,5.25,24.65,50.81,17.48
2024-01-18T13:21:26,33.6844,73.0479,4,567.44,1.29,16.79,155.93,11.92,16.49,22.11,8.11
2024-01-18T15:19:23,33.6844,73.0479,3,2056.12,3.07,78.14,4.2,5.01,39.03,46.55,18.24
2024-01-18T16:19:38,33.6844,73.0479,3,433.92,0.56,7.2,124.45,7.33,14.33,18.55,9.12
2024-01-18T17:13:53,33.6844,73.0479,2,480.65,0.0,8.31,78.68,5.19,10.71,12.87,5.19
2024-01-18T17:44:29,33.6844,73.0479,5,4806.52,61.69,150.8,0.0,19.55,135.85,165.72,51.17
2024-01-18T20:02:24,33.6844,73.0479,5,1522.06,4.69,42.5,248.91,11.68,51.01,71.8,15.71
2024-01-18T21:32:06,33.6844,73.0479,3,587.46,0.91,11.31,108.72,8.58,8.43,9.3,3.48
2024-01-18T22:46:49,33.6844,73.0479,4,974.66,0.01,19.19,28.97,4.59,52.26,57.06,6.59
2024-01-19T00:16:42,33.6844,73.0479,3,1241.68,0.06,38.39,19.67,6.68,40.17,48.57,25.08
2024-01-19T02:25:06,33.6844,73.0479,3,747.68,1.87,20.73,107.29,6.26,15.06,17.97,7.54
2024-01-19T04:46:12,33.6844,73.0479,4,357.15,0.81,5.57,165.94,6.14,11.29,16.7,3.36
2024-01-19T06:24:11,33.6844,73.0479,4,847.82,0.01,13.37,66.52,4.47,54.54,60.35,8.61
2024-01-19T07:26:49,33.6844,73.0479,5,2937.32,16.32,87.05,0.13,7.45,167.43,206.83,57.76
2024-01-19T07:38:53,33.6844,73.0479,3,807.76,0.01,23.65,50.78,2.21,25.54,42.16,9.5
2024-01-19T07:57:16,33.6844,73.0479,3,1695.63,9.72,46.61,4.83,10.25,39.14,42.99,9.12
2024-01-19T08:08:06,33.6844,73.0479,3,1441.96,1.48,41.81,10.1,4.23,37.75,46.16,14.06
2024-01-19T09:09:41,33.6844,73.0479,3,3417.97,35.76,137.09,0.0,13.95,48.34,59.22,34.45
2024-01-19T09:34:14,33.6844,73.0479,5,3337.86,33.97,100.08,0.0,7.75,77.31,92.86,27.11
2024-01-19T09:44:46,33.6844,73.0479,2,1014.71,0.01,33.93,32.9,3.28,22.43,31.86,13.68
2024-01-19T10:12:49,33.6844,73.0479,4,620.84,1.47,12.34,161.65,15.74,25.39,28.97,6.78
2024-01-19T13:13:48,33.6844,73.0479,3,1201.63,4.97,37.36,54.36,5.42,45.91,54.09,24.57
2024-01-19T14:45:00,33.6844,73.0479,5,2216.34,13.97,61.69,0.08,16.45,99.25,140.42,53.7
2024-01-19T18:20:23,33.6844,73.0479,2,614.17,0.0,13.54,49.35,3.1,21.46,33.94,15.96
2024-01-19T19:43:48,33.6844,73.0479,4,1922.61,3.19,48.67,0.46,4.71,53.07,62.48,14.44
2024-01-19T20:45:03,33.6844,73.0479,1,594.14,0.0,8.4,52.93,5.19,8.62,9.6,3.89
2024-01-19T22:18:09,33.6844,73.0479,3,534.06,1.29,8.57,121.59,10.61,19.26,24.5,3.26
2024-01-19T22:20:34,33.6844,73.0479,2,1001.36,0.24,40.78,30.76,10.97,23.69,35.58,39.01
2024-01-19T22:25:25,33.6844,73.0479,5,921.25,0.74,9.08,231.74,25.27,110.92,130.4,14.69
2024-01-19T23:31:46,33.6844,73.0479,3,1508.71,4.58,42.84,115.87,12.76,46.18,57.62,7.98
2024-01-20T00:28:02,33.6844,73.0479,4,1789.09,3.38,67.86,2.03,5.3,52.78,70.59,49.65
2024-01-20T01:22:54,33.6844,73.0479,5,1174.93,0.64,11.14,254.63,23.84,88.8,92.52,5.07
2024-01-20T01:39:12,33.6844,73.0479,5,2510.07,0.25,122.01,26.11,9.54,76.01,98.19,18.75
2024-01-20T01:43:08,33.6844,73.0479,4,1161.58,0.0,39.41,60.08,5.13,50.1,63.98,34.96
2024-01-20T02:06:00,33.6844,73.0479,4,574.11,0.61,7.03,167.37,10.61,42.88,51.09,6.33
2024-01-20T04:13:07,33.6844,73.0479,5,614.17,0.63,10.8,191.69,10.97,32.26,37.08,4.5
2024-01-20T05:05:25,33.6844,73.0479,5,1495.36,2.82,35.3,167.37,12.4,169.59,187.62,33.44
2024-01-20T05:49:34,33.6844,73.0479,4,3391.27,56.33,97.33,0.0,12.4,65.64,83.6,42.56
2024-01-20T06:11:32,33.6844,73.0479,5,2590.18,27.94,67.17,52.21,10.97,112.98,140.0,17.99
2024-01-20T06:22:12,33.6844,73.0479,5,3337.86,17.21,112.41,0.11,5.48,132.87,161.58,19.76
2024-01-20T11:13:51,33.6844,73.0479,3,2056.12,0.66,80.2,5.5,10.61,44.65,57.98,46.61
2024-01-20T11:35:07,33.6844,73.0479,5,674.25,0.98,14.57,200.27,19.31,45.39,65.36,8.99
2024-01-20T11:55:09,33.6844,73.0479,2,547.41,0.33,10.54,68.66,6.2,15.76,16.56,3.51
2024-01-20T12:16:20,33.6844,73.0479,4,614.17,0.63,7.2,160.22,10.01,36.57,49.37,6.71
2024-01-20T13:23:34,33.6844,73.0479,2,720.98,0.0,24.33,82.25,5.54,22.63,39.25,10.77
2024-01-20T16:25:17,33.6844,73.0479,5,907.9,0.86,8.91,211.72,17.88,46.02,50.35,5.51
2024-01-20T16:31:03,33.6844,73.0479,3,320.43,0.0,2.48,100.14,2.26,4.0,4.32,2.09
2024-01-20T17:32:56,33.6844,73.0479,3,1361.85,0.0,42.84,31.11,4.41,33.44,43.33,22.29
2024-01-20T19:31:42,33.6844,73.0479,4,854.49,1.27,13.88,163.08,23.84,50.9,61.97,7.6
2024-01-20T21:57:32,33.6844,73.0479,3,2136.23,0.0,94.59,83.68,11.32,37.26,49.9,16.47
2024-01-20T23:37:37,33.6844,73.0479,3,827.79,2.12,24.68,137.33,20.98,47.28,57.2,16.72
2024-01-21T04:24:25,33.6844,73.0479,3,560.76,0.3,13.19,111.58,4.95,12.86,15.12,6.27
2024-01-21T04:31:28,33.6844,73.0479,3,2429.96,16.09,112.41,3.58,10.97,27.67,37.64,15.71
2024-01-21T05:35:30,33.6844,73.0479,2,1735.69,22.8,56.89,38.98,6.56,24.91,33.09,19.51
2024-01-21T06:04:20,33.6844,73.0479,3,3685.0,44.26,134.35,0.0,13.59,43.23,56.64,22.29
2024-01-21T08:42:44,33.6844,73.0479,5,2643.59,0.61,87.74,7.24,13.23,149.4,183.06,38.0
2024-01-21T09:27:41,33.6844,73.0479,4,2510.07,14.31,91.85,165.94,17.88,52.47,72.32,28.37
2024-01-21T09:49:55,33.6844,73.0479,5,3685.0,37.1,106.93,14.84,14.07,136.36,162.84,35.46
2024-01-21T13:53:24,33.6844,73.0479,4,3097.53,39.79,81.57,0.0,8.23,68.25,83.68,33.94
2024-01-21T15:12:25,33.6844,73.0479,5,1361.85,2.1,24.68,240.33,25.27,62.78,66.15,8.74
2024-01-21T16:18:01,33.6844,73.0479,2,767.71,1.09,11.82,91.55,13.47,14.14,15.06,3.8
2024-01-21T16:41:04,33.6844,73.0479,4,367.16,0.42,8.05,157.36,10.49,18.73,36.72,3.96
2024-01-21T18:12:42,33.6844,73.0479,5,2429.96,0.31,79.51,14.48,5.9,164.83,196.59,17.73
2024-01-21T19:08:05,33.6844,73.0479,3,1295.09,7.71,32.9,95.84,6.91,49.28,59.74,27.87
2024-01-21T20:10:37,33.6844,73.0479,4,2189.64,33.53,44.55,17.52,10.85,68.87,80.67,18.24
2024-01-21T20:35:29,33.6844,73.0479,3,2029.42,13.3,78.14,0.12,6.91,24.29,34.86,23.81
2024-01-21T21:00:47,33.6844,73.0479,5,5554.2,46.49,197.41,0.0,17.4,92.55,103.96,28.37
2024-01-22T00:52:21,33.6844,73.0479,5,1895.91,2.96,94.59,26.46,6.68,77.27,101.69,15.07
2024-01-22T04:37:26,33.6844,73.0479,5,2670.29,17.43,59.63,1.74,16.93,135.94,159.5,42.05
2024-01-22T06:09:12,33.6844,73.0479,5,3898.62,35.32,123.38,0.0,13.83,116.29,162.51,35.46
2024-01-22T10:53:23,33.6844,73.0479,3,814.44,0.65,16.28,131.61,18.6,28.4,30.03,5.32
2024-01-22T13:21:23,33.6844,73.0479,5,2964.02,12.85,91.85,0.15,9.42,172.68,213.04,56.74
2024-01-22T14:24:17,33.6844,73.0479,3,353.81,0.27,6.77,125.89,4.89,17.15,34.76,3.93
2024-01-22T15:39:08,33.6844,73.0479,3,714.3,0.0,13.37,60.8,1.88,32.73,48.9,11.4
2024-01-22T15:48:18,33.6844,73.0479,2,1214.98,0.94,41.81,6.44,3.22,9.01,12.0,8.49
2024-01-22T15:54:38,33.6844,73.0479,3,2136.23,3.21,102.82,2.26,10.61,31.14,43.61,41.54
2024-01-22T16:52:55,33.6844,73.0479,3,1295.09,2.88,33.24,77.25,9.18,49.95,54.29,11.27
2024-01-22T18:32:42,33.6844,73.0479,2,1001.36,0.03,23.31,20.21,4.29,17.16,21.24,10.13
2024-01-22T19:17:59,33.6844,73.0479,4,2056.12,12.85,54.84,15.2,12.64,54.04,58.31,9.12
2024-01-22T21:22:20,33.6844,73.0479,4,447.27,0.66,7.45,164.51,7.99,19.24,38.8,3.39
2024-01-22T23:06:12,33.6844,73.0479,5,2990.72,33.97,65.8,2.35,14.07,94.14,107.93,49.65
2024-01-22T23:10:56,33.6844,73.0479,4,741.0,0.87,20.91,153.06,28.37,37.01,39.96,6.4
2024-01-23T03:27:45,33.6844,73.0479,4,3257.75,31.74,128.87,0.06,10.13,60.16,65.52,17.48
2024-01-23T05:09:19,33.6844,73.0479,4,1041.41,3.58,35.99,155.93,18.36,47.02,64.18,8.87
2024-01-23T05:16:05,33.6844,73.0479,5,1789.09,0.05,53.47,14.66,6.38,101.79,129.15,27.61
2024-01-23T06:02:18,33.6844,73.0479,4,2670.29,16.32,113.79,0.17,8.94,52.17,76.12,23.31
2024-01-23T10:06:22,33.6844,73.0479,5,894.55,0.98,13.88,158.79,21.93,116.28,152.1,4.5
2024-01-23T10:21:45,33.6844,73.0479,3,2243.04,8.38,76.09,0.39,8.58,49.92,67.67,40.02
2024-01-23T10:37:02,33.6844,73.0479,4,1949.31,22.8,52.78,36.12,10.73,56.84,80.85,16.72
2024-01-23T11:11:47,33.6844,73.0479,4,2696.99,32.63,76.09,0.0,6.26,52.26,64.31,17.99
2024-01-23T14:00:57,33.6844,73.0479,4,3685.0,72.42,58.26,8.23,7.63,67.15,79.23,15.83
2024-01-23T19:37:34,33.6844,73.0479,3,1295.09,0.0,24.68,40.05,4.17,44.9,49.5,6.27
2024-01-23T21:58:03,33.6844,73.0479,4,1842.5,0.1,56.21,15.74,9.42,56.88,76.59,36.48
2024-01-24T01:30:24,33.6844,73.0479,3,741.0,0.0,7.37,103.0,6.44,47.65,53.5,9.75
2024-01-24T04:31:55,33.6844,73.0479,4,527.38,0.54,14.74,155.93,12.04,14.96,21.92,7.73
2024-01-24T04:54:38,33.6844,73.0479,3,854.49,0.0,18.17,55.08,1.97,39.92,58.41,11.53
2024-01-24T05:26:59,33.6844,73.0479,3,834.47,1.36,30.85,131.61,19.79,17.17,23.55,12.54
2024-01-24T05:38:10,33.6844,73.0479,4,3257.75,55.43,98.71,0.0,13.59,51.53,69.88,50.16
2024-01-24T05:51:21,33.6844,73.0479,5,2082.82,0.0,78.14,60.08,10.49,115.36,136.36,15.45
2024-01-24T07:06:58,33.6844,73.0479,3,807.76,0.0,19.19,83.68,4.65,46.65,57.03,22.8
2024-01-24T07:42:23,33.6844,73.0479,3,2456.67,19.67,101.45,3.89,6.79,37.77,46.97,18.24
2024-01-24T08:58:17,33.6844,73.0479,4,2002.72,7.6,62.38,0.39,11.44,69.74,105.43,38.0
2024-01-24T09:37:26,33.6844,73.0479,5,1789.09,5.03,55.52,263.21,12.76,35.02,44.84,14.06
2024-01-24T11:04:09,33.6844,73.0479,4,507.35,0.94,7.2,175.95,12.28,26.03,46.54,5.76
2024-01-24T12:37:25,33.6844,73.0479,5,4859.92,52.3,172.73,0.0,25.51,116.27,150.88,53.2
2024-01-24T13:34:55,33.6844,73.0479,5,3578.19,61.69,63.06,0.58,12.04,106.12,128.33,15.58
2024-01-24T15:13:05,33.6844,73.0479,3,594.14,2.4,13.02,128.75,15.97,23.77,28.65,6.33
2024-01-24T16:57:27,33.6844,73.0479,4,540.73,1.19,8.74,158.79,13.35,28.43,43.72,4.31
2024-01-24T17:26:46,33.6844,73.0479,3,2323.15,27.49,78.14,0.0,8.58,28.48,44.33,22.8
2024-01-24T19:29:31,33.6844,73.0479,3,2349.85,25.7,49.35,0.1,4.29,38.23,46.63,9.37
2024-01-24T19:29:46,33.6844,73.0479,5,587.46,1.2,10.45,205.99,7.51,21.22,29.86,9.12
2024-01-24T19:44:09,33.6844,73.0479,4,1682.28,0.27,56.89,9.83,11.56,65.69,85.35,41.04
2024-01-24T19:57:38,33.6844,73.0479,5,4272.46,74.21,93.22,17.17,20.03,139.48,169.63,40.53
2024-01-24T22:09:07,33.6844,73.0479,3,2216.34,5.98,87.74,1.65,8.94,45.06,74.13,21.53
2024-01-25T00:18:16,33.6844,73.0479,2,560.76,0.0,10.62,83.68,9.06,11.75,14.32,6.14
2024-01-25T04:26:12,33.6844,73.0479,2,1174.93,0.03,42.16,33.62,7.75,21.73,25.95,6.78
2024-01-25T04:43:03,33.6844,73.0479,5,2483.37,15.42,74.71,141.62,10.73,109.51,128.87,34.45
2024-01-25T08:50:31,33.6844,73.0479,5,4005.43,58.11,87.74,0.0,11.8,165.32,214.9,26.6
2024-01-25T10:21:15,33.6844,73.0479,4,397.21,0.68,5.18,167.37,7.39,17.71,27.81,4.37
2024-01-25T10:36:24,33.6844,73.0479,4,700.95,1.51,15.94,158.79,7.09,55.75,67.78,24.57
2024-01-25T19:53:27,33.6844,73.0479,4,1562.12,3.38,52.09,3.8,11.09,51.15,61.72,43.57
2024-01-25T22:49:57,33.6844,73.0479,3,894.55,5.59,21.93,107.29,21.22,27.86,33.27,6.21
2024-01-25T23:29:30,33.6844,73.0479,5,1869.2,0.0,77.46,60.8,10.85,80.92,103.64,12.79
2024-01-25T23:56:30,33.6844,73.0479,3,520.71,0.52,8.31,114.44,8.94,8.67,9.38,3.2
2024-01-26T01:37:08,33.6844,73.0479,3,2189.64,20.79,59.63,0.0,4.65,34.58,40.85,20.27
2024-01-26T05:38:20,33.6844,73.0479,4,1949.31,18.55,61.01,82.97,9.3,60.79,84.75,17.48
2024-01-26T06:44:23,33.6844,73.0479,5,894.55,1.16,10.97,145.91,13.35,80.94,90.5,5.38
2024-01-26T08:05:23,33.6844,73.0479,5,2990.72,32.19,67.17,1.06,12.16,138.53,162.3,49.65
2024-01-26T09:03:07,33.6844,73.0479,5,4219.06,42.02,152.17,0.0,14.31,134.3,163.4,28.37
2024-01-26T11:59:48,33.6844,73.0479,4,2056.12,2.35,74.71,5.5,6.26,71.01,90.29,6.4
2024-01-26T12:38:33,33.6844,73.0479,5,4058.84,59.01,106.93,0.0,11.92,110.78,134.43,40.02
2024-01-26T12:49:27,33.6844,73.0479,4,1522.06,5.36,47.98,3.93,5.36,53.75,71.11,21.03
2024-01-26T13:04:55,33.6844,73.0479,5,3257.75,57.22,50.04,0.02,10.61,128.68,157.81,14.95
2024-01-26T13:13:20,33.6844,73.0479,2,1388.55,1.31,57.58,30.76,8.34,22.25,29.34,20.01
2024-01-26T14:32:01,33.6844,73.0479,5,1869.2,0.26,52.78,14.84,6.14,132.76,161.69,17.99
2024-01-26T14:56:34,33.6844,73.0479,3,1976.01,1.13,91.85,3.31,9.54,31.73,44.7,36.48
2024-01-26T15:25:59,33.6844,73.0479,2,867.84,0.0,25.02,52.93,7.63,18.81,20.03,5.0
2024-01-26T18:23:52,33.6844,73.0479,3,2696.99,3.8,122.01,2.73,9.89,28.77,39.92,20.52
2024-01-26T18:57:36,33.6844,73.0479,5,1628.88,0.03,53.47,111.58,7.09,95.6,110.2,36.98
2024-01-26T19:32:28,33.6844,73.0479,3,921.25,2.32,24.68,135.9,21.7,35.66,43.57,7.47
2024-01-26T19:34:52,33.6844,73.0479,3,500.68,0.12,11.82,111.58,7.57,17.27,22.88,3.48
2024-01-26T20:49:42,33.6844,73.0479,4,1028.06,1.9,20.73,135.9,8.46,53.07,55.92,7.66
2024-01-26T23:57:42,33.6844,73.0479,5,2536.77,0.0,102.82,55.07,12.28,129.4,158.29,17.99
2024-01-27T03:16:01,33.6844,73.0479,4,600.81,1.22,12.68,154.5,25.99,52.84,78.15,5.76
2024-01-27T03:26:56,33.6844,73.0479,4,1922.61,7.49,74.71,115.87,8.94,64.6,81.9,17.23
2024-01-27T04:29:33,33.6844,73.0479,3,567.44,0.99,12.0,138.76,16.69,26.02,30.15,7.28
2024-01-27T06:51:36,33.6844,73.0479,3,1495.36,1.79,47.3,2.86,4.83,42.29,67.47,23.31
2024-01-27T06:58:09,33.6844,73.0479,4,2777.1,27.05,89.11,0.01,9.78,64.68,87.79,56.24
2024-01-27T07:13:55,33.6844,73.0479,3,1789.09,0.01,78.83,34.33,5.72,43.18,50.78,15.2
2024-01-27T11:53:01,33.6844,73.0479,3,1895.9,3.27,91.85,55.07,11.21,40.72,51.5,23.31
2024-01-27T13:06:03,33.6844,73.0479,5,3791.81,78.68,77.46,19.31,8.94,84.43,108.33,15.71
2024-01-27T16:13:24,33.6844,73.0479,2,627.52,0.0,14.57,94.41,3.87,17.12,24.46,16.21
2024-01-27T19:49:47,33.6844,73.0479,3,1121.52,1.66,31.19,131.61,24.32,42.88,45.26,7.6
2024-01-27T20:03:17,33.6844,73.0479,4,2002.72,2.96,89.11,35.76,12.52,60.47,71.81,21.28
2024-01-27T20:52:56,33.6844,73.0479,5,3471.37,26.6,116.53,0.01,21.93,119.3,169.93,51.17
2024-01-27T20:59:17,33.6844,73.0479,3,1001.36,2.12,28.45,73.67,7.99,26.54,40.44,22.29
2024-01-27T21:00:44,33.6844,73.0479,4,390.53,0.08,9.6,144.48,11.44,21.23,47.16,4.5
2024-01-27T21:08:59,33.6844,73.0479,2,707.63,0.12,24.33,57.94,17.88,12.65,13.45,3.13
2024-01-27T23:09:28,33.6844,73.0479,5,4165.65,33.08,180.96,1.2,22.65,80.09,96.78,40.53
2024-01-28T00:26:37,33.6844,73.0479,2,814.44,0.0,25.7,63.66,4.29,15.74,23.64,17.73
2024-01-28T03:35:17,33.6844,73.0479,3,1815.8,16.32,69.23,27.54,12.87,29.39,41.21,53.7
2024-01-28T05:35:50,33.6844,73.0479,4,473.98,0.45,9.34,158.79,7.63,18.74,36.72,3.77
2024-01-28T07:05:33,33.6844,73.0479,2,1161.58,1.68,50.04,60.08,5.78,21.29,26.82,6.9
2024-01-28T10:04:50,33.6844,73.0479,5,3311.16,20.12,87.74,0.01,13.47,147.33,185.76,33.94
2024-01-28T10:06:19,33.6844,73.0479,4,433.92,0.35,10.8,177.38,14.19,19.39,30.91,4.43
2024-01-28T11:16:02,33.6844,73.0479,3,1815.8,13.08,40.78,41.13,4.53,43.93,53.41,15.07
2024-01-28T13:21:58,33.6844,73.0479,4,894.55,0.21,18.34,140.19,15.26,52.29,56.32,8.23
2024-01-28T14:08:06,33.6844,73.0479,5,3257.75,30.4,89.11,70.1,21.93,189.01,218.16,25.59
2024-01-28T15:01:47,33.6844,73.0479,4,700.95,0.71,6.43,175.95,11.32,31.64,37.02,4.56
2024-01-28T15:36:25,33.6844,73.0479,4,440.6,0.74,5.83,173.09,8.11,14.69,19.16,4.24
2024-01-28T15:48:50,33.6844,73.0479,2,554.08,0.0,7.11,74.39,5.9,11.33,12.18,3.45
2024-01-28T18:44:09,33.6844,73.0479,5,1361.85,0.0,19.88,72.96,4.83,94.06,108.35,8.49
2024-01-28T22:20:40,33.6844,73.0479,5,5607.6,27.72,200.15,0.0,28.61,127.61,158.91,57.76
2024-01-28T22:24:05,33.6844,73.0479,2,907.9,0.0,30.5,47.92,3.22,22.74,37.03,13.68
2024-01-29T01:53:22,33.6844,73.0479,4,487.33,1.34,11.14,153.06,11.8,23.12,52.01,5.19
2024-01-29T05:43:27,33.6844,73.0479,5,4272.46,56.33,145.32,0.0,20.27,92.59,117.78,29.89
2024-01-29T06:20:41,33.6844,73.0479,3,1495.36,0.85,70.6,76.53,5.42,28.83,36.58,14.06
2024-01-29T06:22:02,33.6844,73.0479,4,1028.06,0.0,29.13,80.82,7.45,55.66,67.53,28.63
2024-01-29T08:02:42,33.6844,73.0479,5,2216.34,2.32,58.26,2.41,5.19,101.9,116.26,20.77
2024-01-29T08:23:38,33.6844,73.0479,3,881.2,1.54,28.79,108.72,14.31,32.66,38.5,10.77
2024-01-29T08:37:24,33.6844,73.0479,3,1228.33,0.48,36.33,7.15,4.17,39.56,63.23,20.77
2024-01-29T09:54:35,33.6844,73.0479,4,1976.01,17.21,58.95,49.35,9.3,73.5,90.65,44.58
2024-01-29T10:40:03,33.6844,73.0479,5,427.25,0.78,7.8,217.44,16.21,21.86,28.63,3.51
2024-01-29T12:38:56,33.6844,73.0479,4,353.81,0.64,4.46,154.5,5.9,13.84,24.58,2.82
2024-01-29T13:44:07,33.6844,73.0479,3,1495.36,0.03,56.89,34.33,6.26,25.97,37.25,25.08
2024-01-29T14:10:36,33.6844,73.0479,3,660.9,0.82,7.54,138.76,10.49,17.91,18.95,4.12
2024-01-29T15:49:10,33.6844,73.0479,4,473.98,0.82,6.08,175.95,10.25,17.39,23.33,4.81
2024-01-29T16:04:24,33.6844,73.0479,5,841.14,0.89,11.48,257.49,25.27,72.23,94.97,12.79
2024-01-29T17:13:44,33.6844,73.0479,4,3204.35,20.34,116.53,147.34,21.93,67.79,88.5,30.4
2024-01-29T17:27:55,33.6844,73.0479,5,2376.56,5.31,85.68,3.17,7.39,79.13,99.12,43.06
2024-01-29T18:15:03,33.6844,73.0479,4,587.46,0.44,5.4,154.5,8.94,37.67,45.45,6.59
2024-01-29T19:48:54,33.6844,73.0479,3,2643.59,38.0,76.09,0.0,4.83,32.01,37.08,12.29
2024-01-29T20:36:59,33.6844,73.0479,2,961.3,0.0,31.87,79.39,13.47,23.98,27.53,5.0
2024-01-29T20:49:32,33.6844,73.0479,4,3898.62,42.02,172.73,0.43,15.5,36.42,54.63,21.28
2024-01-29T20:56:32,33.6844,73.0479,4,907.9,1.33,15.25,174.52,23.13,67.49,73.47,8.87
2024-01-29T22:44:56,33.6844,73.0479,2,714.3,0.1,16.96,88.69,6.91,17.86,28.14,15.58
2024-01-29T23:07:46,33.6844,73.0479,5,3791.81,21.23,146.69,0.47,11.8,124.64,151.08,25.33
2024-01-30T01:44:46,33.6844,73.0479,5,2964.02,1.06,115.16,5.1,18.36,136.18,165.08,40.02
2024-01-30T02:08:22,33.6844,73.0479,4,600.81,1.58,12.34,161.65,7.03,24.08,51.72,8.99
2024-01-30T03:04:04,33.6844,73.0479,3,947.95,0.0,30.85,82.97,6.68,32.25,47.21,10.51
2024-01-30T03:35:18,33.6844,73.0479,3,1001.36,0.0,32.22,75.1,7.21,34.24,50.55,11.27
2024-01-30T03:37:17,33.6844,73.0479,3,1308.44,7.26,45.24,2.15,8.82,32.3,50.0,46.1
2024-01-30T05:10:34,33.6844,73.0479,2,627.52,0.0,14.22,71.53,4.17,20.96,40.45,14.69
2024-01-30T05:33:13,33.6844,73.0479,5,4165.65,80.47,70.6,0.23,20.03,170.81,211.41,46.61
2024-01-30T05:42:18,33.6844,73.0479,4,560.76,1.59,12.85,168.8,10.49,19.17,25.55,5.95
2024-01-30T08:36:42,33.6844,73.0479,2,988.01,2.32,29.47,32.54,8.34,18.22,20.1,5.13
2024-01-30T12:29:02,33.6844,73.0479,2,594.14,0.11,15.77,43.99,3.37,18.36,29.01,16.72
2024-01-30T14:29:19,33.6844,73.0479,4,1001.36,0.0,16.96,49.35,3.81,65.39,70.86,7.6
2024-01-30T17:01:00,33.6844,73.0479,2,680.92,0.0,12.68,61.51,2.0,23.46,37.01,10.39
2024-01-30T17:58:20,33.6844,73.0479,4,834.47,0.0,10.97,78.68,5.6,55.65,62.25,11.15
2024-01-30T18:23:26,33.6844,73.0479,3,1214.98,3.05,33.59,138.76,15.97,35.25,42.0,8.87
2024-01-30T18:32:33,33.6844,73.0479,3,1081.47,0.82,34.96,17.34,5.3,28.39,39.54,22.29
2024-01-30T18:41:10,33.6844,73.0479,5,1735.69,0.01,55.52,32.19,5.78,106.16,128.43,53.2
2024-01-30T19:45:00,33.6844,73.0479,5,2990.72,48.73,72.66,10.01,9.06,86.14,112.11,17.23
2024-01-30T20:01:41,33.6844,73.0479,4,433.92,0.02,7.97,167.37,8.23,28.24,53.01,5.7
2024-01-30T20:15:01,33.6844,73.0479,5,3364.56,33.08,108.3,0.0,12.52,109.02,156.53,32.93
2024-01-30T20:18:22,33.6844,73.0479,5,4592.9,67.95,119.27,0.0,14.54,186.14,217.79,48.13
2024-01-30T21:40:46,33.6844,73.0479,3,614.17,0.32,7.71,125.89,5.6,26.85,35.81,5.07
2024-01-30T22:08:03,33.6844,73.0479,3,720.98,0.67,9.25,128.75,9.78,18.36,19.09,3.32
2024-01-30T23:10:26,33.6844,73.0479,3,794.41,3.32,20.56,90.84,16.93,31.23,35.14,4.24
2024-01-31T01:36:55,33.6844,73.0479,5,4219.06,35.32,145.32,0.0,10.25,141.78,172.68,27.36
2024-01-31T04:23:32,33.6844,73.0479,3,440.6,1.65,8.05,137.33,9.3,19.46,26.09,12.03
